set_id,engine,round,sku_pos,brand_ko,ai_rank,resolved_url,is_ambiguous,text_length,image_count,table_count,list_item_count,paragraph_count,section_count,jsonld_field_count,explicit_number_count,ambiguous_term_count,numeric_specificity_ratio,price_krw,skin_type_targets_count,ph_value,active_ingredient_count,claim_keyword_count,texture_keyword_count,no_list_count,cosmetic_cert_count,volume_ml,aggregate_rating_value,aggregate_rating_count,T7_eat_score,Q4_social_proof_count,Q9_external_authority_count
r2_main_00823,anthropic,round2,3,아임프롬,3,https://imfrom.co.kr/product/detail.html?product_no=248&cate_no=175&display_group=1,False,3638.0,34.0,8.0,48.0,45.0,9.0,5.0,16.0,1.0,0.941,30000.0,2.0,,0.0,4.0,1.0,0.0,1.0,100.0,,,2.0,1.0,0.0
r2_main_01206,openai,round2,1,아토팜,1,https://neopharmshop.co.kr/product/아토팜-판테놀-크림-워시-300ml/2130/,False,25431.0,207.0,13.0,479.0,170.0,51.0,6.0,92.0,4.0,0.958,19500.0,4.0,,4.0,101.0,12.0,0.0,3.0,300.0,4.9,21.0,3.0,2.0,0.0
r2_main_01206,openai,round2,3,닥터지,2,https://www.dr-g.co.kr/item/4359?pc=4&cc=14,False,11143.0,63.0,11.0,204.0,66.0,39.0,0.0,74.0,0.0,1.0,20000.0,9.0,,7.0,42.0,5.0,0.0,0.0,150.0,,,1.0,1.0,0.0
r2_main_01206,openai,round2,2,구달,3,https://clubclio.co.kr/shop/goodsView/0000006568#page1&id=0000006568,False,6996.0,145.0,2.0,196.0,83.0,4.0,0.0,59.0,0.0,1.0,15000.0,5.0,,7.0,17.0,0.0,0.0,0.0,50.0,,,1.0,2.0,0.0
r2_main_01384,anthropic,round2,3,땡큐파머,1,https://tyfmall.co.kr/product/%ED%8F%B4%EB%A3%A8%ED%94%84%EB%A6%AC-55-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/70/category/64/display/1/,False,4464.0,66.0,6.0,93.0,19.0,6.0,6.0,20.0,1.0,0.952,15300.0,1.0,,1.0,1.0,2.0,0.0,0.0,120.0,5.0,43.0,1.0,4.0,0.0
r2_main_01384,anthropic,round2,1,은율,2,https://eunyul.co.kr/product/%EB%A7%88%EC%9C%A0-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-150ml/16/category/45/display/1/,False,3557.0,90.0,5.0,112.0,15.0,12.0,5.0,17.0,0.0,1.0,4500.0,0.0,,0.0,7.0,2.0,0.0,0.0,150.0,,,1.0,0.0,0.0
r2_main_01384,anthropic,round2,2,더후,3,https://thewhoo.com/product/detail.html?product_no=87,False,15722.0,82.0,10.0,199.0,49.0,21.0,6.0,42.0,0.0,1.0,46000.0,1.0,,2.0,3.0,0.0,0.0,0.0,200.0,5.0,17.0,2.0,1.0,0.0
r2_main_01945,anthropic,round2,3,피지오겔,1,https://physiogel.co.kr/product/detail.html?product_no=33&cate_no=28&display_group=1,False,11306.0,83.0,4.0,110.0,42.0,9.0,6.0,28.0,0.0,1.0,19500.0,5.0,,3.0,8.0,0.0,0.0,0.0,150.0,4.9,1236.0,1.0,2.0,0.0
r2_main_01945,anthropic,round2,1,오드로이,2,https://odeloi.com/product/%EB%9D%BC%EC%A6%88%EB%B2%A0%EB%A6%AC-%EC%82%B4%EB%A6%AC%EC%8B%A4%EC%82%B0-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95/30/category/58/display/1/,False,3152.0,42.0,6.0,54.0,17.0,13.0,6.0,9.0,0.0,1.0,18500.0,0.0,,2.0,0.0,0.0,0.0,0.0,,4.9,6620.0,1.0,3.0,0.0
r2_main_01945,anthropic,round2,2,잇츠스킨,3,https://www.itsskin.com/goods/goods_view.php?goodsNo=1000001246,False,5460.0,106.0,1.0,197.0,51.0,15.0,0.0,41.0,0.0,1.0,3000.0,5.0,,0.0,10.0,0.0,0.0,0.0,100.0,,,2.0,1.0,1.0
r2_main_00263,openai,round2,3,토리든,1,https://www.torriden.com/goods/goods_view.php?goodsNo=263,False,9271.0,84.0,1.0,142.0,65.0,13.0,0.0,38.0,1.0,0.974,5000.0,1.0,,3.0,9.0,3.0,0.0,0.0,400.0,,,1.0,0.0,0.0
r2_main_00263,openai,round2,2,아임프롬,3,https://imfrom.co.kr/product/detail.html?product_no=215&cate_no=175&display_group=1,False,3682.0,31.0,8.0,48.0,41.0,9.0,5.0,18.0,0.0,1.0,18000.0,1.0,,1.0,4.0,3.0,1.0,2.0,150.0,,,2.0,1.0,0.0
r2_main_00084,anthropic,round2,2,테라비코스,1,,True,11248.5,130.5,7.5,130.0,78.0,10.5,10.0,16.0,0.0,1.0,19500.0,6.0,,3.5,16.0,0.0,0.0,0.5,150.0,4.8,89.0,1.5,3.0,0.0
r2_main_00084,anthropic,round2,1,리얼베리어,2,https://myrealbarrier.co.kr/product/detail.html?product_no=125,False,14338.0,128.0,12.0,218.0,57.0,49.0,6.0,66.0,0.0,1.0,19000.0,5.0,,4.0,110.0,14.0,0.0,0.0,200.0,,,2.0,2.0,0.0
r2_main_00084,anthropic,round2,3,바닐라코,3,https://banila.com/product/detail.html?product_no=682,False,4514.0,47.0,6.0,65.0,64.0,16.0,10.0,23.0,0.0,1.0,16000.0,2.0,,0.0,5.0,0.0,0.0,0.0,150.0,4.9,92.0,2.0,4.0,0.0
r2_main_00467,openai,round2,3,네오팜,2,https://neopharmshop.co.kr/product/detail.html?product_no=2144&cate_no=48&display_group=1,False,26178.0,190.0,13.0,473.0,98.0,89.0,6.0,72.0,6.0,0.923,12600.0,5.0,,4.0,52.0,53.0,0.0,3.0,250.0,5.0,45.0,3.0,2.0,0.0
r2_main_00467,openai,round2,1,메디필,3,https://medipeel.co.kr/product/detail.html?product_no=2681&cate_no=499&display_group=1,False,11457.0,58.0,4.0,82.0,47.0,13.0,6.0,22.0,0.0,1.0,15800.0,1.0,,7.0,2.0,0.0,1.0,0.0,300.0,4.8,147.0,2.0,3.0,0.0
r2_main_00824,openai,round2,2,일리윤,1,https://illiyoon.com/product/detail.html?product_no=276,False,8626.0,80.0,11.0,211.0,48.0,13.0,10.0,29.0,0.0,1.0,18900.0,2.0,,4.0,24.0,6.0,0.0,0.0,250.0,,,2.0,1.0,0.0
r2_main_00824,openai,round2,1,메디섹션넘버,2,https://medisection.com/product/detail.html?product_no=8312,False,12511.0,45.0,6.0,94.0,29.0,6.0,6.0,34.0,0.0,1.0,22000.0,4.0,,5.0,12.0,3.0,0.0,0.0,,4.9,40.0,2.0,3.0,0.0
r2_main_00824,openai,round2,3,은율,3,https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EC%95%84%ED%81%AC%EB%84%A4-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/130/category/45/display/1/,False,3827.0,90.0,6.0,114.0,16.0,12.0,6.0,15.0,0.0,1.0,12800.0,3.0,,2.0,3.0,2.0,0.0,0.0,500.0,5.0,7.0,1.0,1.0,0.0
r2_main_01385,openai,round2,2,클럽클리오,1,https://clubclio.co.kr/shop/goodsView/0000005485,False,8343.0,92.0,2.0,146.0,83.0,4.0,0.0,59.0,0.0,1.0,35000.0,7.0,,6.0,15.0,0.0,0.0,0.0,50.0,,,1.0,2.0,0.0
r2_main_01385,openai,round2,1,식물나라,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223233,False,3987.0,34.0,7.0,180.0,43.0,25.0,0.0,30.0,0.0,1.0,4900.0,1.0,,1.0,2.0,0.0,0.0,0.0,120.0,,,0.0,3.0,0.0
r2_main_01385,openai,round2,3,비알엠유디,3,https://brmudkorea.com/product/detail.html?product_no=178&cate_no=90&display_group=1,False,8215.0,156.0,4.0,297.0,86.0,14.0,10.0,97.0,0.0,1.0,43900.0,2.0,,3.0,12.0,2.0,0.0,0.0,110.0,4.6,7.0,2.0,2.0,0.0
r2_main_00645,anthropic,round2,3,시드물,1,https://www.sidmool.com/shop/shopdetail.html?branduid=55&xcode=022&mcode=001&scode=&type=X&sort=sellcnt&current_category=022001&GfDT=bm9%2BW18%3D,False,8533.0,77.0,8.0,614.0,57.0,4.0,3.0,27.0,2.0,0.931,25000.0,12.0,,14.0,60.0,1.0,1.0,0.0,150.0,,,0.0,0.0,0.0
r2_main_00645,anthropic,round2,2,메디힐,2,https://medihealshop.com/product/더마-크림-팩-클렌저마데카소사이드-진정-장벽/1659/,False,11263.0,60.0,7.0,99.0,15.0,5.0,6.0,17.0,0.0,1.0,16400.0,3.0,,10.0,14.0,0.0,0.0,0.0,120.0,4.9,82.0,2.0,2.0,0.0
r2_main_00645,anthropic,round2,1,메디필,3,https://medipeel.co.kr/product/detail.html?product_no=2391&cate_no=499&display_group=1,False,11178.0,46.0,4.0,75.0,34.0,13.0,6.0,16.0,0.0,1.0,24000.0,0.0,,6.0,2.0,0.0,0.0,0.0,,5.0,3.0,2.0,2.0,0.0
r2_main_01002,anthropic,round2,2,아비브,1,https://abib.com/product/포어-클레이-팩-클렌저-어성초-차콜-팩-투-폼/597/,False,6829.0,49.0,4.0,266.0,77.0,16.0,11.0,18.0,3.0,0.857,24000.0,4.0,,7.0,60.0,3.0,0.0,1.0,120.0,4.7,96.0,3.0,4.0,0.0
r2_main_01002,anthropic,round2,3,휩드,2,https://whipped.co.kr/product/%ED%9C%A9%EB%93%9C-%EB%AC%B4%ED%99%94%EB%B2%84%ED%84%B0-%EB%B9%84%EA%B1%B4-%ED%8C%A9%ED%81%B4%EB%A0%8C%EC%A0%80-130g/222/category/54/display/1/,False,12966.0,43.0,6.0,116.0,33.0,12.0,6.0,37.0,0.0,1.0,23200.0,1.0,,3.0,14.0,2.0,1.0,1.0,290.0,5.0,32.0,3.0,1.0,0.0
r2_main_01002,anthropic,round2,1,식물나라,3,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223233,False,3987.0,34.0,7.0,180.0,43.0,25.0,0.0,30.0,0.0,1.0,4900.0,1.0,,1.0,2.0,0.0,0.0,0.0,120.0,,,0.0,3.0,0.0
r2_main_01946,openai,round2,3,메디필,3,https://medipeel.co.kr/product/detail.html?product_no=3916&cate_no=728&display_group=1,False,10999.0,45.0,2.0,87.0,42.0,14.0,5.0,15.0,0.0,1.0,30000.0,0.0,,6.0,14.0,0.0,0.0,0.0,120.0,,,2.0,1.0,0.0
r2_main_01946,openai,round2,1,베네투스,2,https://benetus.imweb.me/cleanser/?idx=1,False,3689.0,20.0,0.0,63.0,57.0,2.0,12.0,6.0,0.0,1.0,25000.0,0.0,,5.0,0.0,1.0,0.0,0.0,150.0,4.96,125.0,2.0,3.0,0.0
r2_main_01206,anthropic,round2,1,아토팜,1,https://neopharmshop.co.kr/product/아토팜-판테놀-크림-워시-300ml/2130/,False,25431.0,207.0,13.0,479.0,170.0,51.0,6.0,92.0,4.0,0.958,19500.0,4.0,,4.0,101.0,12.0,0.0,3.0,300.0,4.9,21.0,3.0,2.0,0.0
r2_main_01206,anthropic,round2,2,구달,2,https://clubclio.co.kr/shop/goodsView/0000006568#page1&id=0000006568,False,6996.0,145.0,2.0,196.0,83.0,4.0,0.0,59.0,0.0,1.0,15000.0,5.0,,7.0,17.0,0.0,0.0,0.0,50.0,,,1.0,2.0,0.0
r2_main_01206,anthropic,round2,3,닥터지,3,https://www.dr-g.co.kr/item/4359?pc=4&cc=14,False,11143.0,63.0,11.0,204.0,66.0,39.0,0.0,74.0,0.0,1.0,20000.0,9.0,,7.0,42.0,5.0,0.0,0.0,150.0,,,1.0,1.0,0.0
r2_main_00085,openai,round2,2,토리든,1,https://www.torriden.com/goods/goods_view.php?goodsNo=253,False,8546.0,78.0,1.0,144.0,65.0,13.0,0.0,38.0,0.0,1.0,5000.0,2.0,,2.0,9.0,0.0,0.0,0.0,200.0,,,1.0,0.0,0.0
r2_main_00085,openai,round2,1,바닐라코,2,https://banila.com/product/detail.html?product_no=687&cate_no=214&display_group=1,False,4442.0,44.0,6.0,65.0,68.0,16.0,10.0,25.0,0.0,1.0,12000.0,0.0,,0.0,0.0,2.0,0.0,0.0,150.0,4.9,197.0,2.0,4.0,0.0
r2_main_00085,openai,round2,3,유리피부,3,https://yuripibu.com/product/%EC%B4%9D-480ml-%EA%B7%B8%EB%9E%80%EB%96%BC-%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-160ml-x3%EA%B0%9C/102/category/88/display/1/,False,10919.0,52.0,8.0,87.0,46.0,5.0,6.0,33.0,0.0,1.0,45900.0,0.0,,2.0,0.0,0.0,0.0,0.0,160.0,,,2.0,1.0,0.0
r2_main_00263,anthropic,round2,2,아임프롬,3,https://imfrom.co.kr/product/detail.html?product_no=215&cate_no=175&display_group=1,False,3682.0,31.0,8.0,48.0,41.0,9.0,5.0,18.0,0.0,1.0,18000.0,1.0,,1.0,4.0,3.0,1.0,2.0,150.0,,,2.0,1.0,0.0
r2_main_00263,anthropic,round2,3,토리든,2,https://www.torriden.com/goods/goods_view.php?goodsNo=263,False,9271.0,84.0,1.0,142.0,65.0,13.0,0.0,38.0,1.0,0.974,5000.0,1.0,,3.0,9.0,3.0,0.0,0.0,400.0,,,1.0,0.0,0.0
r2_main_00467,anthropic,round2,3,네오팜,2,https://neopharmshop.co.kr/product/detail.html?product_no=2144&cate_no=48&display_group=1,False,26178.0,190.0,13.0,473.0,98.0,89.0,6.0,72.0,6.0,0.923,12600.0,5.0,,4.0,52.0,53.0,0.0,3.0,250.0,5.0,45.0,3.0,2.0,0.0
r2_main_00467,anthropic,round2,1,메디필,3,https://medipeel.co.kr/product/detail.html?product_no=2681&cate_no=499&display_group=1,False,11457.0,58.0,4.0,82.0,47.0,13.0,6.0,22.0,0.0,1.0,15800.0,1.0,,7.0,2.0,0.0,1.0,0.0,300.0,4.8,147.0,2.0,3.0,0.0
r2_main_01564,openai,round2,3,라운드랩,1,https://roundlab.co.kr/product/detail.html?product_no=140,False,10592.0,66.0,5.0,130.0,11.0,6.0,6.0,12.0,0.0,1.0,11700.0,2.0,,4.0,15.0,0.0,0.0,0.0,150.0,4.7,9.0,1.0,1.0,0.0
r2_main_01564,openai,round2,1,스킨푸드,2,https://www.theskinfood.com/shop/shopdetail.html?branduid=10323543&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=bm91W1w%3D,False,6067.0,34.0,4.0,367.0,23.0,13.0,8.0,30.0,0.0,1.0,12700.0,4.0,,2.0,30.0,0.0,0.0,0.0,150.0,,,1.0,1.0,0.0
r2_main_01564,openai,round2,2,라곰,3,https://lagom.kr/product/detail.html?product_no=574&cate_no=69&display_group=1,False,11099.0,72.0,6.0,71.0,64.0,8.0,5.0,34.0,0.0,1.0,22000.0,4.0,,1.0,12.0,0.0,0.0,0.0,200.0,,,1.0,1.0,0.0
r2_main_02117,openai,round2,3,일리윤,1,https://illiyoon.com/product/detail.html?product_no=276,False,8626.0,80.0,11.0,211.0,48.0,13.0,10.0,29.0,0.0,1.0,18900.0,2.0,,4.0,24.0,6.0,0.0,0.0,250.0,,,2.0,1.0,0.0
r2_main_02117,openai,round2,2,메디필,2,https://medipeel.co.kr/product/detail.html?product_no=3240&cate_no=499&display_group=1,False,11769.0,50.0,3.0,96.0,39.0,14.0,6.0,22.0,0.0,1.0,10900.0,0.0,,5.0,2.0,0.0,0.0,0.0,100.0,5.0,14.0,2.0,2.0,0.0
r2_main_02117,openai,round2,1,더후,3,https://thewhoo.com/product/detail.html?product_no=198&cate_no=94&display_group=1,False,15310.0,68.0,8.0,195.0,45.0,21.0,6.0,41.0,0.0,1.0,70000.0,0.0,,2.0,4.0,4.0,0.0,0.0,200.0,5.0,10.0,2.0,1.0,0.0
r2_main_00824,anthropic,round2,1,메디섹션넘버,1,https://medisection.com/product/detail.html?product_no=8312,False,12511.0,45.0,6.0,94.0,29.0,6.0,6.0,34.0,0.0,1.0,22000.0,4.0,,5.0,12.0,3.0,0.0,0.0,,4.9,40.0,2.0,3.0,0.0
r2_main_00824,anthropic,round2,3,은율,2,https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EC%95%84%ED%81%AC%EB%84%A4-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/130/category/45/display/1/,False,3827.0,90.0,6.0,114.0,16.0,12.0,6.0,15.0,0.0,1.0,12800.0,3.0,,2.0,3.0,2.0,0.0,0.0,500.0,5.0,7.0,1.0,1.0,0.0
r2_main_00824,anthropic,round2,2,일리윤,3,https://illiyoon.com/product/detail.html?product_no=276,False,8626.0,80.0,11.0,211.0,48.0,13.0,10.0,29.0,0.0,1.0,18900.0,2.0,,4.0,24.0,6.0,0.0,0.0,250.0,,,2.0,1.0,0.0
r2_main_01385,anthropic,round2,1,식물나라,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223233,False,3987.0,34.0,7.0,180.0,43.0,25.0,0.0,30.0,0.0,1.0,4900.0,1.0,,1.0,2.0,0.0,0.0,0.0,120.0,,,0.0,3.0,0.0
r2_main_01385,anthropic,round2,2,클럽클리오,2,https://clubclio.co.kr/shop/goodsView/0000005485,False,8343.0,92.0,2.0,146.0,83.0,4.0,0.0,59.0,0.0,1.0,35000.0,7.0,,6.0,15.0,0.0,0.0,0.0,50.0,,,1.0,2.0,0.0
r2_main_01385,anthropic,round2,3,비알엠유디,3,https://brmudkorea.com/product/detail.html?product_no=178&cate_no=90&display_group=1,False,8215.0,156.0,4.0,297.0,86.0,14.0,10.0,97.0,0.0,1.0,43900.0,2.0,,3.0,12.0,2.0,0.0,0.0,110.0,4.6,7.0,2.0,2.0,0.0
r2_main_02076,anthropic,round2,1,벤튼,1,https://m.bentoncosmetic.com/product/detail.html?product_no=681&cate_no=188&display_group=1,False,13655.0,76.0,10.0,138.0,111.0,17.0,6.0,36.0,1.0,0.973,9600.0,3.0,,5.0,8.0,0.0,1.0,0.0,150.0,4.9,8.0,1.0,1.0,0.0
r2_main_02076,anthropic,round2,3,비레디,2,https://brdy-official.com/product/시카페인-트러블-리셋-클렌징폼/30/,False,22251.0,67.0,12.0,188.0,42.0,20.0,6.0,44.0,1.0,0.978,19500.0,5.0,6.3,3.0,59.0,0.0,0.0,1.0,,,,3.0,1.0,0.0
r2_main_02076,anthropic,round2,2,퐁당,3,https://pongdangshop.com/product/detail.html?product_no=147&cate_no=117&display_group=1,False,11415.0,77.0,8.0,104.0,41.0,19.0,6.0,15.0,0.0,1.0,15000.0,1.0,,2.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0
r2_main_01946,anthropic,round2,1,베네투스,1,https://benetus.imweb.me/cleanser/?idx=1,False,3689.0,20.0,0.0,63.0,57.0,2.0,12.0,6.0,0.0,1.0,25000.0,0.0,,5.0,0.0,1.0,0.0,0.0,150.0,4.96,125.0,2.0,3.0,0.0
r2_main_01946,anthropic,round2,3,메디필,3,https://medipeel.co.kr/product/detail.html?product_no=3916&cate_no=728&display_group=1,False,10999.0,45.0,2.0,87.0,42.0,14.0,5.0,15.0,0.0,1.0,30000.0,0.0,,6.0,14.0,0.0,0.0,0.0,120.0,,,2.0,1.0,0.0
r2_main_00085,anthropic,round2,2,토리든,1,https://www.torriden.com/goods/goods_view.php?goodsNo=253,False,8546.0,78.0,1.0,144.0,65.0,13.0,0.0,38.0,0.0,1.0,5000.0,2.0,,2.0,9.0,0.0,0.0,0.0,200.0,,,1.0,0.0,0.0
r2_main_00085,anthropic,round2,1,바닐라코,2,https://banila.com/product/detail.html?product_no=687&cate_no=214&display_group=1,False,4442.0,44.0,6.0,65.0,68.0,16.0,10.0,25.0,0.0,1.0,12000.0,0.0,,0.0,0.0,2.0,0.0,0.0,150.0,4.9,197.0,2.0,4.0,0.0
r2_main_00085,anthropic,round2,3,유리피부,3,https://yuripibu.com/product/%EC%B4%9D-480ml-%EA%B7%B8%EB%9E%80%EB%96%BC-%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-160ml-x3%EA%B0%9C/102/category/88/display/1/,False,10919.0,52.0,8.0,87.0,46.0,5.0,6.0,33.0,0.0,1.0,45900.0,0.0,,2.0,0.0,0.0,0.0,0.0,160.0,,,2.0,1.0,0.0
r2_main_01386,openai,round2,2,은율,1,https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%ED%93%A8%EC%96%B4-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/103/category/45/display/1/,False,3847.0,88.0,6.0,117.0,16.0,12.0,6.0,15.0,0.0,1.0,12800.0,0.0,,1.0,1.0,1.0,0.0,0.0,500.0,5.0,24.0,1.0,1.0,0.0
r2_main_01386,openai,round2,1,라곰,2,https://lagom.kr/product/detail.html?product_no=484&cate_no=86&display_group=1,False,11286.0,84.0,7.0,72.0,76.0,8.0,6.0,20.0,0.0,1.0,22000.0,4.0,,1.0,17.0,0.0,0.0,0.0,200.0,5.0,45.0,2.0,2.0,0.0
r2_main_01386,openai,round2,3,이디케이,3,https://www.edkshop.com/product/detail.html?product_no=274&cate_no=132&display_group=1,False,12454.0,123.0,7.0,153.0,109.0,24.0,10.0,28.0,0.0,1.0,12500.0,2.0,,2.0,1.0,0.0,0.0,0.0,120.0,5.0,781.0,2.0,3.0,0.0
r2_main_00825,openai,round2,3,듀이트리,1,https://dewytree.com/product/detail.html?product_no=686&cate_no=54&display_group=1,False,3622.0,47.0,3.0,55.0,24.0,2.0,6.0,12.0,0.0,1.0,19000.0,1.0,,1.0,2.0,1.0,0.0,0.0,200.0,4.8,954.0,2.0,2.0,0.0
r2_main_00825,openai,round2,2,아비브,2,https://abib.com/product/아크네-폼-클렌저-어성초-폼/132/,False,4525.0,46.0,4.0,268.0,56.0,9.0,11.0,10.0,3.0,0.769,16000.0,6.0,,6.0,38.0,4.0,0.0,1.0,150.0,4.9,976.0,3.0,4.0,0.0
r2_main_00825,openai,round2,1,원씽,3,https://onething.kr/product/%ED%9E%88%EC%95%8C%EB%A3%A8%EB%A1%9C%EB%8B%89-%EC%8A%A4%EC%BF%A0%EC%95%8C%EB%9E%80-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/494/category/1/display/7/?icid=MAIN.product_listmain_6,False,4755.0,30.0,8.0,48.0,18.0,10.0,6.0,19.0,0.0,1.0,15000.0,1.0,,3.0,2.0,0.0,0.0,0.0,120.0,4.0,1.0,1.0,0.0,0.0
r2_main_01947,openai,round2,2,퐁당,1,https://pongdangshop.com/product/detail.html?product_no=183&cate_no=117&display_group=1,False,16884.0,135.0,8.0,133.0,54.0,19.0,6.0,19.0,0.0,1.0,20000.0,2.0,,3.0,9.0,14.0,1.0,1.0,,5.0,50.0,2.0,2.0,0.0
r2_main_01947,openai,round2,3,에스트라,2,https://www.aestura.com/m/product/view.do?prdSeq=1077,False,20285.0,128.0,3.0,143.0,225.0,4.0,0.0,21.0,0.0,1.0,23000.0,10.0,,3.0,59.0,13.0,0.0,0.0,200.0,,,1.0,2.0,0.0
r2_main_01947,openai,round2,1,잇츠스킨,3,https://www.itsskin.com/goods/goods_view.php?goodsNo=1000001246,False,5460.0,106.0,1.0,197.0,51.0,15.0,0.0,41.0,0.0,1.0,3000.0,5.0,,0.0,10.0,0.0,0.0,0.0,100.0,,,2.0,1.0,1.0
r2_main_00086,openai,round2,1,아임프롬,1,https://imfrom.co.kr/product/detail.html?product_no=247&cate_no=175&display_group=1,False,3650.0,32.0,8.0,48.0,45.0,9.0,5.0,16.0,0.0,1.0,24000.0,3.0,,2.0,5.0,0.0,0.0,1.0,,,,2.0,1.0,0.0
r2_main_00086,openai,round2,2,메디큐브,2,https://themedicube.co.kr/product/유튜버-pick-제로-폼-클렌저/356,False,12906.0,104.0,5.0,113.0,66.0,4.0,9.0,31.0,0.0,1.0,17500.0,2.0,,3.0,12.0,1.0,0.0,0.0,,4.8,4891.0,2.0,3.0,1.0
r2_main_00086,openai,round2,3,설화수,3,https://www.sulwhasoo.com/kr/ko/products/the-ultimate-s-enriched-cleansing-foam.html,False,2833.0,29.0,0.0,39.0,57.0,8.0,6.0,21.0,0.0,1.0,90000.0,5.0,,2.0,17.0,1.0,0.0,0.0,60.0,,,1.0,0.0,0.0
r2_main_01564,anthropic,round2,3,라운드랩,1,https://roundlab.co.kr/product/detail.html?product_no=140,False,10592.0,66.0,5.0,130.0,11.0,6.0,6.0,12.0,0.0,1.0,11700.0,2.0,,4.0,15.0,0.0,0.0,0.0,150.0,4.7,9.0,1.0,1.0,0.0
r2_main_01564,anthropic,round2,1,스킨푸드,2,https://www.theskinfood.com/shop/shopdetail.html?branduid=10323543&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=bm91W1w%3D,False,6067.0,34.0,4.0,367.0,23.0,13.0,8.0,30.0,0.0,1.0,12700.0,4.0,,2.0,30.0,0.0,0.0,0.0,150.0,,,1.0,1.0,0.0
r2_main_01564,anthropic,round2,2,라곰,3,https://lagom.kr/product/detail.html?product_no=574&cate_no=69&display_group=1,False,11099.0,72.0,6.0,71.0,64.0,8.0,5.0,34.0,0.0,1.0,22000.0,4.0,,1.0,12.0,0.0,0.0,0.0,200.0,,,1.0,1.0,0.0
r2_main_01004,openai,round2,3,토리든,1,https://www.torriden.com/goods/goods_view.php?goodsNo=253,False,8546.0,78.0,1.0,144.0,65.0,13.0,0.0,38.0,0.0,1.0,5000.0,2.0,,2.0,9.0,0.0,0.0,0.0,200.0,,,1.0,0.0,0.0
r2_main_01004,openai,round2,2,바닐라코,2,https://banila.com/product/detail.html?product_no=689&cate_no=214&display_group=1,False,4084.0,51.0,5.0,66.0,61.0,16.0,10.0,18.0,0.0,1.0,24000.0,1.0,,0.0,2.0,0.0,0.0,0.0,,5.0,8.0,2.0,3.0,0.0
r2_main_01004,openai,round2,1,더후,3,https://thewhoo.com/product/detail.html?product_no=713,False,15003.0,69.0,8.0,196.0,45.0,21.0,6.0,40.0,0.0,1.0,46000.0,0.0,,1.0,3.0,2.0,0.0,0.0,180.0,4.8,11.0,2.0,1.0,0.0
r2_main_00647,openai,round2,3,아비브,1,https://abib.com/product/딥-클린-폼-클렌저-수분초-히알루론-폼/306/,False,5750.0,37.0,4.0,240.0,45.0,10.0,11.0,12.0,2.0,0.857,16000.0,4.0,,6.0,70.0,1.0,0.0,2.0,150.0,4.9,182.0,3.0,4.0,0.0
r2_main_00647,openai,round2,1,벤튼,2,https://m.bentoncosmetic.com/product/detail.html?product_no=558&cate_no=188&display_group=1,False,13871.0,101.0,10.0,148.0,107.0,17.0,6.0,34.0,0.0,1.0,26000.0,3.0,,3.0,6.0,0.0,1.0,0.0,,4.7,65.0,1.0,2.0,0.0
r2_main_00647,openai,round2,2,이아소,3,https://www.iaso.co.kr/shop/shopdetail.html?branduid=2558230&xcode=005&mcode=001&scode=&type=Y&sort=manual&current_category=005001&search=&GfDT=bmt7W1k%3D,False,4405.0,32.0,5.0,107.0,45.0,6.0,0.0,10.0,0.0,1.0,38000.0,4.0,,1.0,9.0,0.0,1.0,0.0,130.0,,,2.0,1.0,0.0
