set_id,round,engine,model,input_sku1,input_sku2,input_sku3,Y2_top1_brand,Y2_top1_subtype,Y2_top1_price,Y1_top1_brand_mentioned,Y1_top1_price_mentioned,rank2_brand,rank2_subtype,rank2_price,Y1_top2_brand_mentioned,Y1_top2_price_mentioned,rank3_brand,rank3_subtype,rank3_price,Y1_top3_brand_mentioned,Y1_top3_price_mentioned,Y3_numeric_count,Y3_numeric_density,Y4_safety_kw,Y4_skin_type_kw,Y4_total,response_chars,cost_usd,response_excerpt
r2_main_00663,round2,anthropic,claude-haiku-4-5-20251001,베네투스,메디필,바닐라코,메디필,gel,15800,N,Y,베네투스,unknown,25000.0,N,Y,바닐라코,balm,24000.0,N,N,3,1.08,6,1,7,279,0.001601,"1. **제품 2** - 민감성 피부를 진정시키는 센텔라·시카·세라마이드가 풍부하고 프로바이오틱까지 함유되어 있으며, 가성비(15,800원)와 용량(300ml)이 가장 우수합니다.

2. **제품 1** - 판테놀과 호장근으로 클렌징 후 당김을 완화할 수 있고, 25,000원대의 합리적인 가격에 높은 평점(5.0)을 유지하고 있습니다.

3. **제품 3** - 밤 타입으로 보습감은 좋을 수 있지만, 유효성분 정보 부재와 적은 리뷰(8개)로 신뢰도가 낮고 용량 미공개로 가성비 판단이 어렵습니다."
r2_main_01403,round2,openai,gpt-5.4-mini,스킨푸드,메디큐브,스킨푸드,스킨푸드,foam,16000,N,N,메디큐브,foam,28800.0,N,N,스킨푸드,foam,13000.0,N,N,0,0.0,6,3,9,334,0.001193,"1. **제품 3** - 가격이 1만6천원대로 가성비가 좋고, green tea·propolis·tea_tree 조합이 비교적 무난해 민감성/복합성 피부에 제품 1보다 더 균형 있게 맞을 가능성이 큽니다.  
2. **제품 2** - ceramide·panthenol·niacinamide로 세정 후 당김 완화와 장벽 보완이 기대되지만, AHA가 있어 민감한 피부에는 자극 가능성이 있어 2순위입니다.  
3. **제품 1** - 가격은 가장 저렴하지만 propolis·tea_tree 중심이라 피지/각질 케어엔 좋을 수 있어도, 민감성"
r2_main_01760,round2,openai,gpt-5.4-mini,메디큐브,벤튼,라곰,라곰,water,18000,N,N,메디큐브,foam,17500.0,N,N,벤튼,foam,13900.0,N,N,1,0.41,8,5,13,245,0.001032,"1. 제품 3 - 민감성 피부 타겟에 panthenol·peptide가 들어 있어 클렌징 후 당김/자극을 줄이기 좋고, 350ml 대용량이라 가성비도 괜찮습니다.  
2. 제품 1 - 평점과 리뷰 수가 가장 많아 검증이 잘 됐지만, AHA 기반이라 민감성·건조 당김에는 제품 3보다 다소 부담될 수 있습니다.  
3. 제품 2 - 지성·여드름·트러블용으로는 좋지만 AHA/BHA 조합이 민감한 복합성 피부에는 자극 가능성이 가장 높습니다."
r2_main_01224,round2,anthropic,claude-haiku-4-5-20251001,에뛰드,제이엠솔루션,라곰,에뛰드,foam,12000,N,N,라곰,water,8500.0,N,N,제이엠솔루션,foam,10900.0,N,N,0,0.0,8,2,10,222,0.001392,"1. **제품 1** - 센텔라·시카·판테놀 삼중 진정 성분으로 민감성 피부의 클렌징 후 당김을 최소화하면서 가성비도 우수합니다.

2. **제품 3** - 민감성·트러블 피부 타겟 제품으로 신뢰도 높고 가장 저렴하지만, 리뷰 수가 적어 검증이 부족합니다.

3. **제품 2** - AHA 함유로 각질 제거 효과는 있으나 자극 성분이 있어 환경 자극에 약한 페르소나에게는 부담스러울 수 있습니다."
r2_main_01020,round2,anthropic,claude-haiku-4-5-20251001,스킨1004,리얼베리어,듀이트리,리얼베리어,foam,16900,N,Y,스킨1004,foam,17000.0,N,Y,듀이트리,oil,24000.0,N,Y,4,1.43,6,2,8,280,0.001642,"1. 제품 2 - 복합성·민감성 피부 타겟에 PDRN 함유로 진정·재생 효과가 우수하고, 200ml 용량에 16,900원의 가성비가 최고이며 화장품 인증까지 받아 안전성이 입증됨.

2. 제품 1 - 센텔라·시카·티트리로 민감한 피부 진정에 강점이 있고, 5.0 평점으로 당김 없는 클렌징 경험을 기대할 수 있으며 17,000원으로 합리적임.

3. 제품 3 - 오일 타입이라 클렌징 후 당김이 적겠지만, 주름 타겟으로 피부 타입 범위가 좁고 24,000원대로 상대적으로 비싼 편이라 우선순위가 낮음."
r2_main_00103,round2,openai,gpt-5.4-mini,듀이트리,에스트라,메디필,에스트라,foam,23000,N,Y,듀이트리,oil,24000.0,N,Y,메디필,balm,35000.0,N,Y,0,0.0,6,4,10,222,0.001015,"1. **2** - 민감성·복합성까지 폭넓게 맞고, 가격도 2만원대라 가성비가 좋으며 폼 타입이라 데일리 클렌징으로 무난합니다.  
2. **1** - 오일 타입이라 자극은 적을 수 있지만, 민감성보다는 주름 타겟에 더 가깝고 사용감 호불호가 있을 수 있습니다.  
3. **3** - 성분은 좋아 보이지만 고가(3만원대 후반)인 데다 밤 타입이라 민감성·당김 최소화 관점에서 우선순위가 낮습니다."
r2_main_02120,round2,anthropic,claude-haiku-4-5-20251001,엘리메르,바닐라코,피지오겔,피지오겔,foam,23000,N,N,엘리메르,foam,17500.0,N,N,바닐라코,balm,28000.0,N,N,0,0.0,5,3,8,253,0.001505,"1. **제품 3** - 민감성·복합성 피부에 필수인 시카, AHA, 비타민C를 함유했고 272개의 높은 평점 리뷰로 신뢰도가 검증되었으며 가성비도 우수합니다.

2. **제품 1** - 가격대가 가장 저렴하고 쌀 성분으로 순한 클렌징이 가능하지만, 제품 정보 부족으로 당김감 완화 여부를 확인할 수 없습니다.

3. **제품 2** - 밤 타입으로 당김이 적을 가능성이 있으나 유효성분과 타겟 피부가 미공개라 민감성 피부 적합성을 판단할 수 없습니다."
r2_main_00281,round2,anthropic,claude-haiku-4-5-20251001,벤튼,라곰,라로슈포제,벤튼,oil,17500,N,Y,라곰,oil,22000.0,N,Y,라로슈포제,gel,30000.0,N,Y,4,1.47,5,4,9,272,0.001505,"1. **제품 1** - 17,500원의 합리적인 가격대에 panthenol로 클렌징 후 당김을 완화하고, 높은 평점(4.9)으로 민감성 피부에 검증된 선택.

2. **제품 2** - 22,000원대 예산 내에서 복합성 피부 타겟 제품이며 완벽한 평점(5.0)을 기록했으나, 민감성 진정 성분 부재가 아쉬운 점.

3. **제품 3** - cica와 niacinamide로 민감성 피부 케어는 우수하지만, 30,000원의 높은 가격에 40ml 소용량이고 리뷰 부재로 신뢰도가 낮은 편."
r2_main_02080,round2,openai,gpt-5.4-mini,리얼베리어,유리피부,라곰,리얼베리어,gel,17600,N,N,라곰,foam,16000.0,N,N,유리피부,foam,45900.0,N,N,0,0.0,9,5,14,254,0.001154,"1. 제품 1 - 민감성·여드름성 타겟에 세라마이드가 있어 장벽 부담이 적고, 2만원 이하라 가성비도 좋지만 레티놀·티트리 성분은 자극 가능성이 있어 1위.
2. 제품 3 - 민감성/건성/트러블까지 폭넓게 맞고 평점·리뷰 신뢰도가 높아 무난하지만, AHA가 있어 자극 민감도와 클렌징 후 당김은 제품 1보다 다소 불리함.
3. 제품 2 - AHA 기반 폼클렌저인데 가격이 가장 비싸고 피부 타겟 정보도 없어, 민감성·가성비 기준에서 우선순위가 가장 낮음."
r2_main_01403,round2,anthropic,claude-haiku-4-5-20251001,스킨푸드,메디큐브,스킨푸드,메디큐브,foam,28800,N,N,스킨푸드,foam,16000.0,N,Y,스킨푸드,foam,13000.0,N,N,1,0.37,7,1,8,272,0.001573,"1. **제품 2** - AHA와 세라마이드, 판테놀 등 진정·보습 성분이 풍부해 민감한 피부의 당김을 최소화하면서도 높은 평점(4.7)으로 실제 만족도를 입증했기 때문.

2. **제품 3** - 페프타이드와 프로폴리스 등 진정 성분이 강화되어 환경 자극에 약한 피부를 케어하면서도 합리적인 가격대(16,000원)를 유지하기 때문.

3. **제품 1** - 가격은 가장 저렴하지만 평점과 리뷰 정보 부재로 실제 당김감이나 사용감을 검증할 수 없어 민감성 피부에는 위험도가 높기 때문."
r2_main_00103,round2,anthropic,claude-haiku-4-5-20251001,듀이트리,에스트라,메디필,에스트라,foam,23000,N,Y,듀이트리,oil,24000.0,N,Y,메디필,balm,35000.0,N,Y,2,0.92,9,4,13,218,0.001398,"1. 제품 2 - 복합성·민감성 피부에 최적화된 타겟팅, PHA 함유로 순한 각질케어, 2-3만원대 가성비까지 모두 충족.

2. 제품 1 - 쑥·쌀 진정 성분으로 민감성 피부 자극 최소화, 높은 평점(4.8)으로 검증된 성능, 당김 적은 오일 타입.

3. 제품 3 - AHA·세라마이드·시카로 고기능성이지만 50ml 용량 대비 35,000원으로 가성비 떨어짐, 민감성 피부 자극 가능성."
r2_main_00843,round2,openai,gpt-5.4-mini,바닐라코,퐁당,메디필,메디필,gel,30000,N,N,바닐라코,foam,16000.0,N,N,퐁당,foam,15000.0,N,N,0,0.0,6,3,9,240,0.001024,"1. 제품 3 - 센텔라·세라마이드·판테놀·시카 조합이라 민감하고 당김에 약한 피부에 가장 무난하고, 젤 타입이라 자극이 비교적 적을 가능성이 큽니다.  
2. 제품 1 - 시카 성분이 있어 민감 피부에 괜찮고 가격도 가성비가 좋지만, 포밍 타입이라 제품 3보다 건조감이 있을 수 있습니다.  
3. 제품 2 - 지성 피부 타겟에 AHA가 들어 있어 복합성·민감성 피부에는 자극이나 당김이 생길 가능성이 높아 우선순위가 낮습니다."
r2_main_01760,round2,anthropic,claude-haiku-4-5-20251001,메디큐브,벤튼,라곰,메디큐브,foam,17500,N,Y,벤튼,foam,13900.0,N,Y,라곰,water,18000.0,N,N,3,1.01,7,2,9,296,0.001706,"1. **제품 1** - 17,500원의 합리적 가격에 CICA 함유로 민감성 피부 진정에 유리하며, 4,891개 리뷰 기반 4.8점 높은 신뢰도로 당김 없는 클렌징이 기대됩니다.

2. **제품 2** - 13,900원 최저가에 CICA와 쌀 성분으로 자극 완화가 가능하고 클린뷰티 인증으로 순한 처방을 갖췄으나, 리뷰 수 부족으로 신뢰성이 떨어집니다.

3. **제품 3** - 판테놀과 펩타이드로 보습력이 우수하지만, 평점/리뷰 정보 부재로 실제 사용감을 검증할 수 없어 민감성 피부의 당김 완화 여부를 확인하기 어렵습니다."
r2_main_01761,round2,openai,gpt-5.4-mini,그레이멜린,아누아,바이오던스,아누아,gel,13500,N,N,그레이멜린,foam,18900.0,N,N,바이오던스,foam,22000.0,N,N,0,0.0,8,2,10,235,0.001087,"1. 2 - 저가에 가성비가 좋고, 세라마이드·히알루론산·어성초로 세안 후 당김 완화와 민감성 진정에 유리해 페르소나에 가장 잘 맞습니다.
2. 1 - 용량이 크고 평점·리뷰가 매우 많아 무난한 선택이지만, 숯·클레이 기반이라 민감하고 당김에 약한 피부엔 다소 건조할 수 있습니다.
3. 3 - 품질 평점은 높지만 클레이 성분과 모공/탄력 중심이라 보습·진정 강점이 상대적으로 약하고, 용량 대비 가격도 덜 가성비입니다."
r2_main_01965,round2,openai,gpt-5.4-mini,닥터지,헤밀르,헉슬리,닥터지,foam,20000,N,Y,헤밀르,unknown,36000.0,N,N,헉슬리,foam,25000.0,N,Y,1,0.34,9,3,12,295,0.001228,"1. **제품 1** - 민감성·복합성 피부에 비교적 맞는 **판테놀/시카 계열**이 있고 2만원대로 가성비가 좋으며, 다만 **레티놀·BHA**가 있어 자극 가능성은 약간 있습니다.  
2. **제품 2** - **녹차·쑥·쌀**처럼 비교적 순한 진정/보습 계열 성분이 보이고 평점도 높지만, **AHA**가 있어 예민한 피부엔 사용감이 갈릴 수 있습니다.  
3. **제품 3** - 평점은 높지만 **용량 30ml에 2.5만원**으로 가성비가 매우 낮고, 민감성 피부에 충분한 진정/보습 정보가 없어 우선순위가 떨어집니다."
r2_main_01022,round2,openai,gpt-5.4-mini,네오팜,메디힐,코스알엑스,네오팜,foam,13500,N,Y,코스알엑스,foam,10400.0,N,Y,메디힐,unknown,9900.0,N,N,0,0.0,5,4,9,208,0.001023,"1. 제품 1 - 민감성·각질·주름 타겟에 맞고, 가격이 1만원대라 가성비가 좋으며 리뷰도 많아 안정감이 큽니다.  
2. 제품 3 - 민감성·모공·탄력·주름까지 폭넓게 커버하고 성분 구성이 좋아 보이지만, 가격 대비 정보/리뷰가 부족합니다.  
3. 제품 2 - 성분은 많지만 트러블·모공 위주라 페르소나와 덜 맞고, 민감 피부에 자극 가능성이 있어 우선순위가 낮습니다."
r2_main_00104,round2,openai,gpt-5.4-mini,메디필,퓨어케이,비알머드,메디필,powder,24000,N,N,퓨어케이,foam,11400.0,N,N,비알머드,foam,14000.0,N,N,0,0.0,7,2,9,273,0.001149,"1. 제품 1 - 센텔라·세라마이드가 있어 자극 완화와 장벽 보완에 유리하고, 파우더 타입이라 사용감은 호불호가 있더라도 민감성·당김 걱정 측면에서 가장 무난합니다.
2. 제품 2 - 판테놀·시카가 들어 있어 제품 3보다 순한 편이고 가격도 매우 가성비 좋지만, AHA/BHA가 있어 민감한 피부에는 약간 자극 가능성이 있습니다.
3. 제품 3 - 후기가 많고 가격도 좋지만 숯 성분 중심의 폼클렌저라 건조감/당김이 생기기 쉬워, 자극에 약한 복합성 민감피부에는 우선순위가 가장 낮습니다."
r2_main_00843,round2,anthropic,claude-haiku-4-5-20251001,바닐라코,퐁당,메디필,바닐라코,foam,16000,N,Y,메디필,gel,30000.0,N,Y,퐁당,foam,15000.0,N,N,3,1.04,8,4,12,288,0.001616,"1. **제품 1** - 시카 성분으로 민감성 피부 진정에 탁월하고, 16,000원의 합리적 가격에 4.9점 높은 평점으로 실제 사용자 만족도가 검증되었습니다.

2. **제품 3** - 시카, 판테놀, 세라마이드 등 진정·보습 성분이 풍부해 클렌징 후 당김 완화에 효과적이지만, 30,000원의 높은 가격이 가성비 중시 성향에 다소 맞지 않습니다.

3. **제품 2** - 지성 피부 타겟이므로 복합성 피부에는 맞지 않고, AHA 성분은 민감성 피부에 자극적일 수 있으며, 제품 정보 부족으로 신뢰도가 낮습니다."
r2_main_01226,round2,openai,gpt-5.4-mini,메디힐,나인위시스,리얼베리어,리얼베리어,foam,12000,N,N,메디힐,unknown,16400.0,N,N,나인위시스,foam,15400.0,N,N,0,0.0,10,3,13,252,0.001153,"1. 3 - 민감성·트러블·모공까지 타겟이 가장 잘 맞고, 세라마이드/히알루론산/PDRN 조합이라 클렌징 후 당김 완화에 유리해 페르소나에 가장 적합합니다.  
2. 1 - 병풀·판테놀·히알루론산 등 진정/보습 성분과 가성비는 좋지만, AHA·레티놀·티트리까지 들어 있어 민감한 피부엔 자극 가능성이 있어 2순위입니다.  
3. 2 - 가격과 용량은 무난하지만 AHA 중심의 트러블용 포밍 클렌저라 민감성·당김 최소화 니즈에는 상대적으로 덜 맞습니다."
r2_main_01583,round2,openai,gpt-5.4-mini,휩드,메디필,메디필,휩드,balm,23200,N,Y,메디필,gel,9900.0,N,Y,메디필,unknown,18700.0,N,N,3,1.03,5,0,5,291,0.001141,"1. **제품 1** - **290ml에 23,200원으로 가성비가 가장 좋고, 세라마이드·나이아신아마이드가 포함된 balm 타입이라 민감하고 당김을 싫어하는 피부에 상대적으로 무난합니다.**
2. **제품 3** - **9,900원으로 매우 저렴하고 센텔라·세라마이드·판테놀·히알루론산이 들어 있어 자극 완화와 세안 후 당김 완화에 도움을 기대할 수 있습니다.**
3. **제품 2** - **진정 성분은 많지만 리뷰 수가 너무 적어 신뢰도가 낮고, 가격 대비 용량/확신 면에서 다른 제품보다 우선순위가 떨어집니다.**"
r2_main_01761,round2,anthropic,claude-haiku-4-5-20251001,그레이멜린,아누아,바이오던스,그레이멜린,foam,18900,N,N,바이오던스,foam,22000.0,N,Y,아누아,gel,13500.0,N,N,3,0.95,7,1,8,316,0.001748,"1. **제품 1** - 센텔라와 클레이로 민감한 피부를 진정시키면서 합리적인 가격에 대용량(500ml)을 제공하며, 높은 평점(4.8/756리뷰)으로 당김 없는 클렌징을 기대할 수 있습니다.

2. **제품 3** - 가장 높은 평점(4.9)과 니아cinamide, 펩타이드로 피부 자극을 최소화하면서 탄력까지 케어하지만, 소용량(150ml)에 22,000원으로 가성비 측면에서 아쉽습니다.

3. **제품 2** - AHA, 레티놀 등 자극 성분이 많아 민감성 피부에는 클렌징 후 당김과 불편함이 발생할 가능성이 높으며, 리뷰 수가 "
r2_main_01965,round2,anthropic,claude-haiku-4-5-20251001,닥터지,헤밀르,헉슬리,헉슬리,foam,25000,N,Y,닥터지,foam,20000.0,N,Y,헤밀르,unknown,36000.0,N,Y,3,1.0,8,2,10,301,0.001701,"1. **제품 3** - 민감성 피부를 위한 안전한 포뮬레이션(성분 미공개로 자극 최소화 추정)과 완벽한 평점(5.0), 합리적인 가격대(25,000원)의 최적 조합.

2. **제품 1** - 가성비 최고(20,000원)이고 센텔라·시카 같은 진정 성분으로 당김 없는 클렌징이 가능하지만, BHA·레티놀 등 다양한 활성 성분이 민감성 피부에는 자극 가능성 있음.

3. **제품 2** - 높은 평점(4.8)과 온화한 성분(녹차·쑥·쌀)이 장점이나, 용량·제형 미공개로 검증 어려움, 36,000원 고가는 가성비 추구 성향과 맞지 않음"
r2_main_00104,round2,anthropic,claude-haiku-4-5-20251001,메디필,퓨어케이,비알머드,퓨어케이,foam,11400,N,Y,메디필,powder,24000.0,N,N,,,,N,N,1,0.34,8,2,10,292,0.001667,"# 페르소나 맞춤 클렌징 제품 추천

1. **제품 2** - AHA+BHA+판테놀 조합으로 민감한 피부를 자극 최소화하며 클렌징하고, 가성비(11,400원)가 최고이며 6개 리뷰에서 만점을 받았습니다.

2. **제품 1** - 센텔라·시카·세라마이드로 클렌징 후 당김을 완화하고 민감성 피부 진정을 돕지만, 제품 정보 부족과 리뷰 부족이 아쉽습니다.

3. **제proudly품 3** - 대규모 리뷰(549개)로 신뢰도는 높지만 단순 활성탄 성분만으로는 민감성 피부 보습·진정 측면에서 다른 제품들보다 덜 적합합니다."
r2_main_01405,round2,openai,gpt-5.4-mini,일리윤,아누아,듀이트리,듀이트리,foam,16000,N,N,일리윤,foam,17600.0,N,N,아누아,gel,13500.0,N,N,0,0.0,7,3,10,289,0.001201,"1. **제품 3** - 카밍 성분(cica·mugwort·panthenol) 조합이 민감성/환경 자극 완화에 가장 잘 맞고, 여드름성 피부에도 무난해 당김 적은 데일리 클렌징으로 우선 추천돼요.  
2. **제품 1** - 세라마이드+프로바이오틱스로 장벽 케어에 강점이 있어 민감·트러블 피부에 안정적이지만, 구체적 사용감 정보가 없어 3위로 두었어요.  
3. **제품 2** - 기능성 성분이 많아 매력적이지만 AHA·레티놀처럼 자극 가능 성분이 포함돼 민감성 피부와 클렌징 후 당김 최소화 선호에는 덜 맞아요."
r2_main_01226,round2,anthropic,claude-haiku-4-5-20251001,메디힐,나인위시스,리얼베리어,리얼베리어,foam,12000,N,N,메디힐,unknown,16400.0,N,N,나인위시스,foam,15400.0,N,N,0,0.0,9,3,12,239,0.00149,"1. **제품 3** - 민감성 피부 전문 포뮬레이션에 세라마이드와 판테놀 부재로 인한 당김감 최소화, 가장 저렴한 가격대로 가성비 최고.

2. **제품 1** - 풍부한 진정·보습 성분(센텔라, 판테놀, 나이아신아마이드)으로 클렌징 후 당김을 완화하지만 AHA 등 자극 성분이 복합성 피부에 과할 수 있음.

3. **제품 2** - AHA 단일 성분으로 민감성 피부에는 자극 우려가 크고, 리뷰 수 부족으로 신뢰도가 낮음."
r2_main_01022,round2,anthropic,claude-haiku-4-5-20251001,네오팜,메디힐,코스알엑스,네오팜,foam,13500,N,N,코스알엑스,foam,10400.0,N,N,메디힐,unknown,9900.0,N,N,0,0.0,7,3,10,310,0.001751,"1. **제품 1** - 민감성 피부 타겟에 CICA 함유로 자극 최소화하면서 AHA로 클렌징력을 갖추었고, 높은 평점(4.8)과 화장품 인증(3개)으로 신뢰도가 높으며 가성비도 우수합니다.

2. **제품 3** - Foam 타입으로 클렌징 후 당김이 적을 가능성 높고, CICA·세라마이드 함유로 민감성 피부 진정에 효과적하며, PDRN·펩타이드로 추가 피부 개선 효과를 기대할 수 있습니다.

3. **제품 2** - 유효성분이 많아 멀티 기능성이 매력적이나 타입 미공개, 화장품 인증 0개, 리뷰 부족으로 민감성 피부에 안전한지 "
r2_main_01583,round2,anthropic,claude-haiku-4-5-20251001,휩드,메디필,메디필,휩드,balm,23200,N,N,메디필,gel,9900.0,N,Y,메디필,unknown,18700.0,N,N,2,0.67,5,3,8,297,0.001718,"1. **제품 1** - 가성비 범위 내 높은 평점(5.0)과 풍부한 용량(290ml)으로 민감성 피부 진정에 필요한 세라마이드·니아신아마이드가 함유되어 있고 클린뷰티 인증으로 신뢰도가 높음.

2. **제품 3** - 가장 저렴한 가격(9,900원)에 세라마이드, 판테놀 등 당김 완화 성분이 풍부하고 여드름 피부 타겟으로 복합성 피부에 적합하며 충분한 리뷰 수(19개)로 신뢰성 확보.

3. **제품 2** - 가성비는 좋으나 리뷰 수 부족(1개)으로 신뢰도가 낮고 제품 타입·클레임 정보 미공개로 실제 사용감 예측이 어려움."
r2_main_01023,round2,openai,gpt-5.4-mini,라곰,메디필,메디큐브,메디큐브,foam,17500,N,Y,라곰,foam,4000.0,N,N,메디필,oil,30000.0,N,Y,1,0.39,6,5,11,258,0.001127,"1. **3번** - 평점과 리뷰 수가 압도적으로 높고(4.8/4,891), 가격도 1만원대 후반이라 가성비가 좋으며 민감성/복합성 피부에 무난하게 추천 가능해요.  
2. **1번** - 민감성·복합성·건성까지 타겟이 넓고 가격이 매우 저렴해 부담이 적지만, 20ml 소용량이라 실사용 가성비는 아쉬워요.  
3. **2번** - 보습/진정 성분은 좋지만 3만원대 오일 타입이라 예산 대비 부담이 있고, 타겟 피부 정보와 검증 리뷰가 부족해 우선순위가 낮아요."
r2_main_01227,round2,openai,gpt-5.4-mini,이디케이,바닐라코,스킨푸드,스킨푸드,foam,11000,N,Y,이디케이,foam,12500.0,N,Y,바닐라코,balm,24000.0,N,N,0,0.0,8,4,12,242,0.001065,"1. 3 - 판테놀·프로폴리스·쌀 성분으로 비교적 진정/보습 기대가 가능하고, 1.1만원대로 가성비가 좋아 민감성·복합성 피부에 무난합니다.  
2. 1 - AHA가 각질·여드름 케어에는 좋지만 세정 후 당김이나 자극 가능성이 있어 민감성 피부에는 3번보다 우선순위가 낮습니다.  
3. 2 - 클렌징 밤은 보통 당김이 적어 좋지만 유효성분/리뷰 정보가 부족하고 가격대 대비 판단 근거가 약해 이번 페르소나에선 보수적으로 3위입니다."
r2_main_01405,round2,anthropic,claude-haiku-4-5-20251001,일리윤,아누아,듀이트리,듀이트리,foam,16000,N,N,일리윤,foam,17600.0,N,N,아누아,gel,13500.0,N,N,0,0.0,7,4,11,226,0.001428,"1. **제품 3** - 진정 성분(시카, 쑥, 판테놀)으로 민감성 피부 자극 최소화하면서 합리적인 가격대를 충족합니다.

2. **제품 1** - 세라마이드와 프로바이오틱으로 피부 장벽 강화에 우수하고 클렌징 후 당김이 적어 민감성 피부에 적합합니다.

3. **제품 2** - 유효성분이 풍부하지만 AHA, 레티놀 등 자극 성분이 포함되어 민감성·복합성 피부에는 클렌징 단계로 부담스러울 수 있습니다."
r2_main_02080,round2,anthropic,claude-haiku-4-5-20251001,리얼베리어,유리피부,라곰,라곰,foam,16000,N,Y,리얼베리어,gel,17600.0,N,Y,유리피부,foam,45900.0,N,Y,3,0.93,5,3,8,321,0.001771,"1. **제품 3** - 민감성 피부에 필수인 시카 성분으로 당김을 완화하면서도 AHA로 모공 케어가 가능하고, 611개의 높은 리뷰 수로 신뢰도가 높으며 가성비(16,000원)도 우수합니다.

2. **제품 1** - 세라마이드와 티트리로 민감성 피부 진정에 탁월하고 PDRN 성분으로 피부 회복력을 높일 수 있으며, 가장 저렴한 가격대(17,600원)에 화장품 인증 2개로 안정성이 확인되었습니다.

3. **제품 2** - AHA와 녹차 성분은 효과적이나 가격(45,900원)이 페르소나 선호 범위를 크게 벗어나고, 리뷰와 인증 정"
r2_main_00845,round2,openai,gpt-5.4-mini,리얼베리어,언리시아,아임프롬,리얼베리어,foam,33900,N,N,아임프롬,balm,30000.0,N,N,언리시아,unknown,18000.0,N,N,1,0.43,7,6,13,232,0.001028,"1. 제품 1 - 민감성·복합성·여드름성까지 타겟이 가장 잘 맞고, 400ml 대용량이라 가성비도 괜찮아 당김만 심하지 않다면 가장 무난합니다.
2. 제품 3 - 밤 타입이라 세정력은 좋고 모공·각질 케어에 적합하지만, 민감성/당김 최소화 측면에서는 제품 1보다 덜 안전합니다.
3. 제품 2 - AHA 성분이 있어 자극 가능성이 있고, 제품 정보가 부족해 민감성 피부에 대한 확신이 낮아 우선순위가 가장 낮습니다."
r2_main_01227,round2,anthropic,claude-haiku-4-5-20251001,이디케이,바닐라코,스킨푸드,스킨푸드,foam,11000,N,Y,이디케이,foam,12500.0,N,Y,바닐라코,balm,24000.0,N,N,2,0.73,6,2,8,274,0.001551,"# 추천 순위

1. **제품 3** - 저가격대(11,000원)에 판테놀·프로폴리스 등 순한 진정 성분으로 민감성 피부의 당김 완화에 최적화되어 있습니다.

2. **제품 1** - 합리적인 가격(12,500원)에 높은 평점(5.0/781리뷰)으로 검증되었으나, AHA 같은 활성 성분이 민감성 피부에는 자극일 수 있습니다.

3. **제품 2** - 밤 타입은 클렌징 후 당김이 적은 장점이 있지만, 유효성분 정보 부재와 극소수 리뷰(8개)로 신뢰도가 낮고 가격대도 상대적으로 높습니다."
r2_main_01023,round2,anthropic,claude-haiku-4-5-20251001,라곰,메디필,메디큐브,메디큐브,foam,17500,N,Y,라곰,foam,4000.0,N,Y,메디필,oil,30000.0,N,Y,4,1.25,3,2,5,321,0.001757,"1. **제품 3** - 민감성 피부에 필요한 CICA 성분과 AHA를 함유하면서도 17,500원의 합리적인 가격대에 4,891개의 높은 리뷰수로 신뢰도가 검증되었습니다.

2. **제품 1** - 4,000원의 저가격으로 가성비는 최고이지만, 20ml 소용량과 유효성분이 AHA만 함유되어 있고 리뷰수가 적어 신뢰도 확보가 필요합니다.

3. **제품 2** - 가장 풍부한 유효성분(AHA, CICA, 콜라겐, 나이아신아마이드, 판테놀)을 담았지만, 30,000원의 높은 가격대와 평점·리뷰 정보 부재로 검증이 어렵고 오일 타입이 민"
r2_main_02040,round2,openai,gpt-5.4-mini,라곰,아누아,메디필,메디필,balm,28000,N,N,라곰,water,18000.0,N,N,아누아,foam,15000.0,N,N,0,0.0,6,2,8,220,0.001011,"1. 제품 3 - 밤 타입이라 자극이 비교적 적고, 세라마이드·시카·판테놀로 민감성 피부의 세안 후 당김 완화에 가장 유리해 보입니다.  
2. 제품 1 - 워터 타입으로 가볍고 가격도 좋지만 AHA가 있어 예민한 피부엔 약간 자극 가능성이 있어 2순위입니다.  
3. 제품 2 - 성분과 평점은 좋지만 폼 타입에 AHA·레티놀까지 들어 있어 민감성·당김 민감 페르소나에선 부담이 가장 큽니다."
r2_main_01967,round2,openai,gpt-5.4-mini,블라이드,메디필,블랑네이처,메디필,powder,24000,N,Y,블라이드,foam,16800.0,N,N,블랑네이처,foam,23800.0,N,Y,0,0.0,6,3,9,255,0.001086,"1. **2** - 센텔라·세라마이드·시카가 들어 있어 민감성 피부에 상대적으로 자극 완화와 세안 후 당김 완화에 유리하고, 2만원대라 가성비도 좋습니다.  
2. **1** - 프로바이오틱 성분의 폼 타입으로 무난한 데일리 클렌징 후보이지만, 민감피부에 대한 구체적 장점 정보와 리뷰가 부족합니다.  
3. **3** - 여드름·AHA·티트리 중심이라 피지/트러블 케어엔 좋을 수 있지만, 민감·건성 성향의 페르소나에겐 자극 가능성이 상대적으로 높습니다."
