engine_a,engine_b,set_id,input_sku1,input_sku2,input_sku3,duplicate_input_brand_trial,anthropic_top1,anthropic_rank2,anthropic_rank3,openai_top1,openai_rank2,openai_rank3,top1_match,full_rank_match,complete_pair,agreement_signature
anthropic,openai,r2_main_00988,이즈앤트리,코스알엑스,앰플엔,False,코스알엑스,앰플엔,이즈앤트리,이즈앤트리,앰플엔,코스알엑스,False,False,True,코스알엑스 > 앰플엔 > 이즈앤트리 || 이즈앤트리 > 앰플엔 > 코스알엑스
anthropic,openai,r2_main_00989,스킨1004,믹순,퓨어케이,False,퓨어케이,스킨1004,믹순,스킨1004,퓨어케이,믹순,False,False,True,퓨어케이 > 스킨1004 > 믹순 || 스킨1004 > 퓨어케이 > 믹순
anthropic,openai,r2_main_00990,에뛰드,파파레서피,나인위시스,False,파파레서피,나인위시스,에뛰드,나인위시스,파파레서피,에뛰드,False,False,True,파파레서피 > 나인위시스 > 에뛰드 || 나인위시스 > 파파레서피 > 에뛰드
anthropic,openai,r2_main_00991,네오팜,피지오겔,아로마티카,False,네오팜,피지오겔,아로마티카,피지오겔,네오팜,아로마티카,False,False,True,네오팜 > 피지오겔 > 아로마티카 || 피지오겔 > 네오팜 > 아로마티카
anthropic,openai,r2_main_00992,네오팜,센텔리안24,셀퓨전씨,False,네오팜,센텔리안24,셀퓨전씨,네오팜,센텔리안24,셀퓨전씨,True,True,True,네오팜 > 센텔리안24 > 셀퓨전씨 || 네오팜 > 센텔리안24 > 셀퓨전씨
anthropic,openai,r2_main_00993,일리윤,비알엠유디,벤튼,False,벤튼,비알엠유디,일리윤,비알엠유디,일리윤,벤튼,False,False,True,벤튼 > 비알엠유디 > 일리윤 || 비알엠유디 > 일리윤 > 벤튼
anthropic,openai,r2_main_00994,아누아,스킨1004,스킨푸드,False,스킨1004,아누아,스킨푸드,스킨1004,스킨푸드,아누아,True,False,True,스킨1004 > 아누아 > 스킨푸드 || 스킨1004 > 스킨푸드 > 아누아
anthropic,openai,r2_main_00995,스킨1004,비플레인,라곰,False,스킨1004,비플레인,라곰,비플레인,스킨1004,라곰,False,False,True,스킨1004 > 비플레인 > 라곰 || 비플레인 > 스킨1004 > 라곰
anthropic,openai,r2_main_00996,스킨1004,블라이드,듀이트리,False,스킨1004,블라이드,듀이트리,스킨1004,듀이트리,블라이드,True,False,True,스킨1004 > 블라이드 > 듀이트리 || 스킨1004 > 듀이트리 > 블라이드
anthropic,openai,r2_main_00997,믹순,아임프롬,메디팜,False,메디팜,믹순,아임프롬,아임프롬,메디팜,믹순,False,False,True,메디팜 > 믹순 > 아임프롬 || 아임프롬 > 메디팜 > 믹순
anthropic,openai,r2_main_00998,지피덤,듀이트리,은율,False,은율,지피덤,듀이트리,지피덤,은율,듀이트리,False,False,True,은율 > 지피덤 > 듀이트리 || 지피덤 > 은율 > 듀이트리
anthropic,openai,r2_main_00999,숨37,메디필,닥터지,False,닥터지,숨37,메디필,닥터지,메디필,숨37,True,False,True,닥터지 > 숨37 > 메디필 || 닥터지 > 메디필 > 숨37
anthropic,openai,r2_main_01000,닥터지,메디필,메디필,True,메디필,메디필,닥터지,메디필,메디필,닥터지,True,True,True,메디필 > 메디필 > 닥터지 || 메디필 > 메디필 > 닥터지
anthropic,openai,r2_main_01001,은율,수이스킨,이디케이,False,이디케이,수이스킨,은율,은율,이디케이,수이스킨,False,False,True,이디케이 > 수이스킨 > 은율 || 은율 > 이디케이 > 수이스킨
anthropic,openai,r2_main_01002,식물나라,아비브,휩드,False,아비브,휩드,식물나라,아비브,휩드,식물나라,True,True,True,아비브 > 휩드 > 식물나라 || 아비브 > 휩드 > 식물나라
anthropic,openai,r2_main_01003,네오팜,믹순,피지오겔,False,피지오겔,네오팜,믹순,피지오겔,네오팜,믹순,True,True,True,피지오겔 > 네오팜 > 믹순 || 피지오겔 > 네오팜 > 믹순
anthropic,openai,r2_main_01004,더후,바닐라코,토리든,False,바닐라코,토리든,더후,토리든,바닐라코,더후,False,False,True,바닐라코 > 토리든 > 더후 || 토리든 > 바닐라코 > 더후
anthropic,openai,r2_main_01005,그레이멜린,나인위시스,토리든,False,토리든,그레이멜린,나인위시스,토리든,그레이멜린,나인위시스,True,True,True,토리든 > 그레이멜린 > 나인위시스 || 토리든 > 그레이멜린 > 나인위시스
anthropic,openai,r2_main_01006,와더스킨,이디케이,라곰,False,이디케이,와더스킨,라곰,이디케이,라곰,와더스킨,True,False,True,이디케이 > 와더스킨 > 라곰 || 이디케이 > 라곰 > 와더스킨
anthropic,openai,r2_main_01007,메디힐,아비브,달바,False,아비브,메디힐,달바,아비브,달바,메디힐,True,False,True,아비브 > 메디힐 > 달바 || 아비브 > 달바 > 메디힐
anthropic,openai,r2_main_01008,미샤,지피덤,이즈앤트리,False,지피덤,미샤,이즈앤트리,지피덤,미샤,이즈앤트리,True,True,True,지피덤 > 미샤 > 이즈앤트리 || 지피덤 > 미샤 > 이즈앤트리
anthropic,openai,r2_main_01009,숨37,아페리레,코스알엑스,False,아페리레,숨37,코스알엑스,코스알엑스,숨37,아페리레,False,False,True,아페리레 > 숨37 > 코스알엑스 || 코스알엑스 > 숨37 > 아페리레
anthropic,openai,r2_main_01010,라운드랩,믹순,볼드포뮬러,False,라운드랩,볼드포뮬러,믹순,라운드랩,볼드포뮬러,믹순,True,True,True,라운드랩 > 볼드포뮬러 > 믹순 || 라운드랩 > 볼드포뮬러 > 믹순
anthropic,openai,r2_main_01011,더마겐,에스트라,아누아,False,에스트라,아누아,더마겐,에스트라,더마겐,아누아,True,False,True,에스트라 > 아누아 > 더마겐 || 에스트라 > 더마겐 > 아누아
anthropic,openai,r2_main_01012,피캄,스킨푸드,베네투스,False,베네투스,스킨푸드,피캄,베네투스,스킨푸드,피캄,True,True,True,베네투스 > 스킨푸드 > 피캄 || 베네투스 > 스킨푸드 > 피캄
anthropic,openai,r2_main_01013,유리피부,그레이멜린,라곰,False,라곰,그레이멜린,유리피부,라곰,그레이멜린,유리피부,True,True,True,라곰 > 그레이멜린 > 유리피부 || 라곰 > 그레이멜린 > 유리피부
anthropic,openai,r2_main_01014,설화수,듀이트리,제이준,False,듀이트리,제이준,설화수,듀이트리,제이준,설화수,True,True,True,듀이트리 > 제이준 > 설화수 || 듀이트리 > 제이준 > 설화수
anthropic,openai,r2_main_01015,테라비코스,이디케이,벤튼,False,테라비코스,이디케이,벤튼,테라비코스,벤튼,이디케이,True,False,True,테라비코스 > 이디케이 > 벤튼 || 테라비코스 > 벤튼 > 이디케이
anthropic,openai,r2_main_01016,코스알엑스,피캄,메디큐브,False,코스알엑스,메디큐브,피캄,코스알엑스,메디큐브,피캄,True,True,True,코스알엑스 > 메디큐브 > 피캄 || 코스알엑스 > 메디큐브 > 피캄
anthropic,openai,r2_main_01017,유리피부,이니스프리,비알엠유디,False,비알엠유디,이니스프리,유리피부,비알엠유디,이니스프리,유리피부,True,True,True,비알엠유디 > 이니스프리 > 유리피부 || 비알엠유디 > 이니스프리 > 유리피부
anthropic,openai,r2_main_01018,라곰,토리든,숨37,False,라곰,숨37,토리든,라곰,토리든,숨37,True,False,True,라곰 > 숨37 > 토리든 || 라곰 > 토리든 > 숨37
anthropic,openai,r2_main_01019,바닐라코,메디필,라곰,False,바닐라코,메디필,라곰,라곰,바닐라코,메디필,False,False,True,바닐라코 > 메디필 > 라곰 || 라곰 > 바닐라코 > 메디필
anthropic,openai,r2_main_01020,스킨1004,리얼베리어,듀이트리,False,리얼베리어,스킨1004,듀이트리,리얼베리어,듀이트리,스킨1004,True,False,True,리얼베리어 > 스킨1004 > 듀이트리 || 리얼베리어 > 듀이트리 > 스킨1004
anthropic,openai,r2_main_01021,스킨1004,스트라이덱스,비욘드,False,스킨1004,비욘드,스트라이덱스,스킨1004,스트라이덱스,비욘드,True,False,True,스킨1004 > 비욘드 > 스트라이덱스 || 스킨1004 > 스트라이덱스 > 비욘드
anthropic,openai,r2_main_01022,네오팜,메디힐,코스알엑스,False,네오팜,코스알엑스,메디힐,네오팜,코스알엑스,메디힐,True,True,True,네오팜 > 코스알엑스 > 메디힐 || 네오팜 > 코스알엑스 > 메디힐
anthropic,openai,r2_main_01023,라곰,메디필,메디큐브,False,메디큐브,라곰,메디필,메디큐브,라곰,메디필,True,True,True,메디큐브 > 라곰 > 메디필 || 메디큐브 > 라곰 > 메디필
anthropic,openai,r2_main_01024,벤튼,믹순,아임프롬,False,벤튼,아임프롬,믹순,아임프롬,벤튼,믹순,False,False,True,벤튼 > 아임프롬 > 믹순 || 아임프롬 > 벤튼 > 믹순
anthropic,openai,r2_main_01025,김소형풀,메디필,비알엠유디,False,비알엠유디,메디필,김소형풀,비알엠유디,메디필,김소형풀,True,True,True,비알엠유디 > 메디필 > 김소형풀 || 비알엠유디 > 메디필 > 김소형풀
anthropic,openai,r2_main_01026,구달,원씽,이니스프리,False,원씽,이니스프리,구달,원씽,이니스프리,구달,True,True,True,원씽 > 이니스프리 > 구달 || 원씽 > 이니스프리 > 구달
anthropic,openai,r2_main_01027,라운드랩,스킨1004,넘버즈인,False,스킨1004,라운드랩,넘버즈인,라운드랩,넘버즈인,스킨1004,False,False,True,스킨1004 > 라운드랩 > 넘버즈인 || 라운드랩 > 넘버즈인 > 스킨1004
anthropic,openai,r2_main_01028,이니스프리,아비브,더후,False,아비브,이니스프리,더후,아비브,이니스프리,더후,True,True,True,아비브 > 이니스프리 > 더후 || 아비브 > 이니스프리 > 더후
anthropic,openai,r2_main_01029,제이준,라곰,라운드랩,False,제이준,라곰,라운드랩,라운드랩,제이준,라곰,False,False,True,제이준 > 라곰 > 라운드랩 || 라운드랩 > 제이준 > 라곰
anthropic,openai,r2_main_01030,잇츠스킨,듀이트리,지피덤,False,지피덤,듀이트리,잇츠스킨,지피덤,듀이트리,잇츠스킨,True,True,True,지피덤 > 듀이트리 > 잇츠스킨 || 지피덤 > 듀이트리 > 잇츠스킨
anthropic,openai,r2_main_01031,스킨바리스타,제이준,비알엠유디,False,스킨바리스타,비알엠유디,제이준,스킨바리스타,제이준,비알엠유디,True,False,True,스킨바리스타 > 비알엠유디 > 제이준 || 스킨바리스타 > 제이준 > 비알엠유디
anthropic,openai,r2_main_01032,토리든,비알엠유디,메디필,False,토리든,비알엠유디,메디필,토리든,메디필,비알엠유디,True,False,True,토리든 > 비알엠유디 > 메디필 || 토리든 > 메디필 > 비알엠유디
anthropic,openai,r2_main_01033,스킨푸드,닥터지,아로마티카,False,닥터지,스킨푸드,아로마티카,닥터지,스킨푸드,아로마티카,True,True,True,닥터지 > 스킨푸드 > 아로마티카 || 닥터지 > 스킨푸드 > 아로마티카
anthropic,openai,r2_main_01034,에스트라,메디큐브,메디필,False,메디필,에스트라,메디큐브,에스트라,메디필,메디큐브,False,False,True,메디필 > 에스트라 > 메디큐브 || 에스트라 > 메디필 > 메디큐브
anthropic,openai,r2_main_01035,리얼베리어,아임프롬,클럽클리오,False,리얼베리어,아임프롬,클럽클리오,리얼베리어,아임프롬,클럽클리오,True,True,True,리얼베리어 > 아임프롬 > 클럽클리오 || 리얼베리어 > 아임프롬 > 클럽클리오
anthropic,openai,r2_main_01036,듀이트리,이아소,토리든,False,듀이트리,토리든,이아소,듀이트리,토리든,이아소,True,True,True,듀이트리 > 토리든 > 이아소 || 듀이트리 > 토리든 > 이아소
anthropic,openai,r2_main_01037,아비브,웰라쥬,숨37,False,아비브,웰라쥬,숨37,웰라쥬,아비브,숨37,False,False,True,아비브 > 웰라쥬 > 숨37 || 웰라쥬 > 아비브 > 숨37
anthropic,openai,r2_main_01038,닥터지,은율,라곰,False,라곰,닥터지,은율,라곰,닥터지,은율,True,True,True,라곰 > 닥터지 > 은율 || 라곰 > 닥터지 > 은율
anthropic,openai,r2_main_01039,숨37,피지오겔,일소,False,피지오겔,숨37,일소,피지오겔,숨37,일소,True,True,True,피지오겔 > 숨37 > 일소 || 피지오겔 > 숨37 > 일소
anthropic,openai,r2_main_01040,라곰,헤밀르,테라비코스,False,테라비코스,라곰,헤밀르,테라비코스,라곰,헤밀르,True,True,True,테라비코스 > 라곰 > 헤밀르 || 테라비코스 > 라곰 > 헤밀르
anthropic,openai,r2_main_01041,토리든,라곰,아누아,False,토리든,아누아,라곰,아누아,토리든,라곰,False,False,True,토리든 > 아누아 > 라곰 || 아누아 > 토리든 > 라곰
anthropic,openai,r2_main_01042,이아소,유이크,아누아,False,유이크,아누아,이아소,유이크,아누아,이아소,True,True,True,유이크 > 아누아 > 이아소 || 유이크 > 아누아 > 이아소
anthropic,openai,r2_main_01043,닥터지,믹순,비플레인,False,믹순,닥터지,비플레인,비플레인,닥터지,믹순,False,False,True,믹순 > 닥터지 > 비플레인 || 비플레인 > 닥터지 > 믹순
anthropic,openai,r2_main_01044,리얼베리어,성분에디터,라곰,False,라곰,리얼베리어,성분에디터,리얼베리어,라곰,성분에디터,False,False,True,라곰 > 리얼베리어 > 성분에디터 || 리얼베리어 > 라곰 > 성분에디터
anthropic,openai,r2_main_01045,스킨푸드,맥스클리닉,코스알엑스,False,맥스클리닉,스킨푸드,코스알엑스,맥스클리닉,스킨푸드,코스알엑스,True,True,True,맥스클리닉 > 스킨푸드 > 코스알엑스 || 맥스클리닉 > 스킨푸드 > 코스알엑스
anthropic,openai,r2_main_01046,아토팜,아크웰,아이소이,False,아토팜,아이소이,아크웰,아토팜,아이소이,아크웰,True,True,True,아토팜 > 아이소이 > 아크웰 || 아토팜 > 아이소이 > 아크웰
anthropic,openai,r2_main_01047,더후,더후,아누아,True,아누아,더후,더후,아누아,더후,더후,True,True,True,아누아 > 더후 > 더후 || 아누아 > 더후 > 더후
anthropic,openai,r2_main_01048,이즈앤트리,편강율,수이스킨,False,수이스킨,편강율,이즈앤트리,이즈앤트리,편강율,수이스킨,False,False,True,수이스킨 > 편강율 > 이즈앤트리 || 이즈앤트리 > 편강율 > 수이스킨
anthropic,openai,r2_main_01049,아누아,메디힐,라곰,False,아누아,메디힐,라곰,아누아,라곰,메디힐,True,False,True,아누아 > 메디힐 > 라곰 || 아누아 > 라곰 > 메디힐
anthropic,openai,r2_main_01050,설화수,리쥬란,파파레서피,False,리쥬란,파파레서피,설화수,리쥬란,파파레서피,설화수,True,True,True,리쥬란 > 파파레서피 > 설화수 || 리쥬란 > 파파레서피 > 설화수
anthropic,openai,r2_main_01051,와더스킨,에스트라,바닐라코,False,에스트라,와더스킨,바닐라코,에스트라,와더스킨,바닐라코,True,True,True,에스트라 > 와더스킨 > 바닐라코 || 에스트라 > 와더스킨 > 바닐라코
anthropic,openai,r2_main_01052,미샤,스킨푸드,숨37,False,스킨푸드,숨37,미샤,미샤,스킨푸드,숨37,False,False,True,스킨푸드 > 숨37 > 미샤 || 미샤 > 스킨푸드 > 숨37
anthropic,openai,r2_main_01053,리얼베리어,에뛰드,아로마티카,False,아로마티카,리얼베리어,에뛰드,리얼베리어,아로마티카,에뛰드,False,False,True,아로마티카 > 리얼베리어 > 에뛰드 || 리얼베리어 > 아로마티카 > 에뛰드
anthropic,openai,r2_main_01054,메디필,메디필,더후,True,메디필,메디필,더후,메디필,메디필,더후,True,True,True,메디필 > 메디필 > 더후 || 메디필 > 메디필 > 더후
anthropic,openai,r2_main_01055,아로마티카,메디힐,듀이트리,False,듀이트리,아로마티카,메디힐,듀이트리,메디힐,아로마티카,True,False,True,듀이트리 > 아로마티카 > 메디힐 || 듀이트리 > 메디힐 > 아로마티카
anthropic,openai,r2_main_01056,더후,라곰,아누아,False,아누아,라곰,더후,라곰,아누아,더후,False,False,True,아누아 > 라곰 > 더후 || 라곰 > 아누아 > 더후
anthropic,openai,r2_main_01057,리쥬란,아이소이,라곰,False,리쥬란,라곰,아이소이,라곰,리쥬란,아이소이,False,False,True,리쥬란 > 라곰 > 아이소이 || 라곰 > 리쥬란 > 아이소이
anthropic,openai,r2_main_01058,셀리맥스,편강율,숨37,False,셀리맥스,편강율,숨37,편강율,셀리맥스,숨37,False,False,True,셀리맥스 > 편강율 > 숨37 || 편강율 > 셀리맥스 > 숨37
anthropic,openai,r2_main_01059,네오팜,스킨푸드,제이엠솔루션,False,네오팜,제이엠솔루션,스킨푸드,네오팜,제이엠솔루션,스킨푸드,True,True,True,네오팜 > 제이엠솔루션 > 스킨푸드 || 네오팜 > 제이엠솔루션 > 스킨푸드
anthropic,openai,r2_main_01060,아비브,닥터지,믹순,False,아비브,닥터지,믹순,닥터지,믹순,아비브,False,False,True,아비브 > 닥터지 > 믹순 || 닥터지 > 믹순 > 아비브
anthropic,openai,r2_main_01061,리얼베리어,메디필,잇츠스킨,False,리얼베리어,메디필,잇츠스킨,리얼베리어,메디필,잇츠스킨,True,True,True,리얼베리어 > 메디필 > 잇츠스킨 || 리얼베리어 > 메디필 > 잇츠스킨
anthropic,openai,r2_main_01062,파파레서피,메디필,리얼베리어,False,파파레서피,리얼베리어,메디필,리얼베리어,파파레서피,메디필,False,False,True,파파레서피 > 리얼베리어 > 메디필 || 리얼베리어 > 파파레서피 > 메디필
anthropic,openai,r2_main_01063,스킨1004,라곰,벤튼,False,스킨1004,벤튼,라곰,스킨1004,라곰,벤튼,True,False,True,스킨1004 > 벤튼 > 라곰 || 스킨1004 > 라곰 > 벤튼
anthropic,openai,r2_main_01064,퓨어케이,유이크,구달,False,유이크,구달,퓨어케이,유이크,구달,퓨어케이,True,True,True,유이크 > 구달 > 퓨어케이 || 유이크 > 구달 > 퓨어케이
anthropic,openai,r2_main_01065,리얼베리어,라곰,네오팜,False,라곰,네오팜,리얼베리어,네오팜,라곰,리얼베리어,False,False,True,라곰 > 네오팜 > 리얼베리어 || 네오팜 > 라곰 > 리얼베리어
anthropic,openai,r2_main_01066,지피덤,메디필,아누아,False,아누아,지피덤,메디필,아누아,메디필,지피덤,True,False,True,아누아 > 지피덤 > 메디필 || 아누아 > 메디필 > 지피덤
anthropic,openai,r2_main_01067,테라비코스,스킨푸드,아누아,False,아누아,테라비코스,스킨푸드,아누아,테라비코스,스킨푸드,True,True,True,아누아 > 테라비코스 > 스킨푸드 || 아누아 > 테라비코스 > 스킨푸드
anthropic,openai,r2_main_01068,앰플엔,엘리메르,유이크,False,유이크,앰플엔,엘리메르,유이크,엘리메르,앰플엔,True,False,True,유이크 > 앰플엔 > 엘리메르 || 유이크 > 엘리메르 > 앰플엔
anthropic,openai,r2_main_01069,메디필,듀이트리,은율,False,듀이트리,메디필,은율,듀이트리,메디필,은율,True,True,True,듀이트리 > 메디필 > 은율 || 듀이트리 > 메디필 > 은율
anthropic,openai,r2_main_01070,스킨푸드,더후,일루미엘,False,일루미엘,스킨푸드,더후,일루미엘,스킨푸드,더후,True,True,True,일루미엘 > 스킨푸드 > 더후 || 일루미엘 > 스킨푸드 > 더후
anthropic,openai,r2_main_01071,리얼베리어,셀리맥스,메디필,False,셀리맥스,리얼베리어,메디필,리얼베리어,셀리맥스,메디필,False,False,True,셀리맥스 > 리얼베리어 > 메디필 || 리얼베리어 > 셀리맥스 > 메디필
anthropic,openai,r2_main_01072,메디큐브,테라비코스,숨37,False,테라비코스,메디큐브,숨37,테라비코스,메디큐브,숨37,True,True,True,테라비코스 > 메디큐브 > 숨37 || 테라비코스 > 메디큐브 > 숨37
anthropic,openai,r2_main_01073,메디팜,에뛰드,리얼베리어,False,리얼베리어,메디팜,에뛰드,리얼베리어,메디팜,에뛰드,True,True,True,리얼베리어 > 메디팜 > 에뛰드 || 리얼베리어 > 메디팜 > 에뛰드
anthropic,openai,r2_main_01074,수이스킨,벤튼,아비브,False,아비브,수이스킨,벤튼,아비브,벤튼,수이스킨,True,False,True,아비브 > 수이스킨 > 벤튼 || 아비브 > 벤튼 > 수이스킨
anthropic,openai,r2_main_01075,일리윤,은율,와더스킨,False,와더스킨,일리윤,은율,일리윤,와더스킨,은율,False,False,True,와더스킨 > 일리윤 > 은율 || 일리윤 > 와더스킨 > 은율
anthropic,openai,r2_main_01076,맥스클리닉,닥터지,구달,False,맥스클리닉,닥터지,구달,맥스클리닉,닥터지,구달,True,True,True,맥스클리닉 > 닥터지 > 구달 || 맥스클리닉 > 닥터지 > 구달
anthropic,openai,r2_main_01077,은율,언리시아,엘리메르,False,은율,엘리메르,언리시아,엘리메르,은율,언리시아,False,False,True,은율 > 엘리메르 > 언리시아 || 엘리메르 > 은율 > 언리시아
anthropic,openai,r2_main_01078,라곰,아비브,아비브,True,아비브,아비브,라곰,아비브,아비브,라곰,True,True,True,아비브 > 아비브 > 라곰 || 아비브 > 아비브 > 라곰
anthropic,openai,r2_main_01079,아임프롬,넘버즈인,구달,False,구달,아임프롬,넘버즈인,넘버즈인,구달,아임프롬,False,False,True,구달 > 아임프롬 > 넘버즈인 || 넘버즈인 > 구달 > 아임프롬
anthropic,openai,r2_main_01080,토리든,제이준,닥터오라클,False,닥터오라클,토리든,제이준,토리든,닥터오라클,제이준,False,False,True,닥터오라클 > 토리든 > 제이준 || 토리든 > 닥터오라클 > 제이준
anthropic,openai,r2_main_01081,아임프롬,설화수,와더스킨,False,와더스킨,아임프롬,설화수,와더스킨,아임프롬,설화수,True,True,True,와더스킨 > 아임프롬 > 설화수 || 와더스킨 > 아임프롬 > 설화수
anthropic,openai,r2_main_01082,듀이트리,유이크,나인위시스,False,유이크,나인위시스,듀이트리,유이크,듀이트리,나인위시스,True,False,True,유이크 > 나인위시스 > 듀이트리 || 유이크 > 듀이트리 > 나인위시스
anthropic,openai,r2_main_01083,리얼베리어,아임프롬,라곰,False,아임프롬,리얼베리어,라곰,라곰,리얼베리어,아임프롬,False,False,True,아임프롬 > 리얼베리어 > 라곰 || 라곰 > 리얼베리어 > 아임프롬
anthropic,openai,r2_main_01084,메디필,퐁당,아임프롬,False,메디필,아임프롬,퐁당,아임프롬,메디필,퐁당,False,False,True,메디필 > 아임프롬 > 퐁당 || 아임프롬 > 메디필 > 퐁당
anthropic,openai,r2_main_01085,라곰,더마겐,아누아,False,라곰,아누아,더마겐,아누아,라곰,더마겐,False,False,True,라곰 > 아누아 > 더마겐 || 아누아 > 라곰 > 더마겐
anthropic,openai,r2_main_01086,아누아,퐁당,아크웰,False,아누아,퐁당,아크웰,아누아,아크웰,퐁당,True,False,True,아누아 > 퐁당 > 아크웰 || 아누아 > 아크웰 > 퐁당
anthropic,openai,r2_main_01087,설화수,듀이트리,네오팜,False,네오팜,듀이트리,설화수,네오팜,듀이트리,설화수,True,True,True,네오팜 > 듀이트리 > 설화수 || 네오팜 > 듀이트리 > 설화수
anthropic,openai,r2_main_01088,일소,오휘,아로마티카,False,아로마티카,오휘,일소,오휘,아로마티카,일소,False,False,True,아로마티카 > 오휘 > 일소 || 오휘 > 아로마티카 > 일소
anthropic,openai,r2_main_01089,리얼베리어,와더스킨,믹순,False,리얼베리어,와더스킨,믹순,리얼베리어,믹순,와더스킨,True,False,True,리얼베리어 > 와더스킨 > 믹순 || 리얼베리어 > 믹순 > 와더스킨
anthropic,openai,r2_main_01090,메디필,듀이트리,바닐라코,False,듀이트리,메디필,바닐라코,듀이트리,바닐라코,메디필,True,False,True,듀이트리 > 메디필 > 바닐라코 || 듀이트리 > 바닐라코 > 메디필
anthropic,openai,r2_main_01091,벤튼,스킨바리스타,조선미녀,False,벤튼,스킨바리스타,조선미녀,스킨바리스타,조선미녀,벤튼,False,False,True,벤튼 > 스킨바리스타 > 조선미녀 || 스킨바리스타 > 조선미녀 > 벤튼
anthropic,openai,r2_main_01092,메디필,구달,리얼베리어,False,리얼베리어,메디필,구달,리얼베리어,구달,메디필,True,False,True,리얼베리어 > 메디필 > 구달 || 리얼베리어 > 구달 > 메디필
anthropic,openai,r2_main_01093,아로마티카,볼드포뮬러,비알엠유디,False,아로마티카,볼드포뮬러,비알엠유디,볼드포뮬러,아로마티카,비알엠유디,False,False,True,아로마티카 > 볼드포뮬러 > 비알엠유디 || 볼드포뮬러 > 아로마티카 > 비알엠유디
anthropic,openai,r2_main_01094,더후,은율,앰플엔,False,은율,앰플엔,더후,은율,더후,앰플엔,True,False,True,은율 > 앰플엔 > 더후 || 은율 > 더후 > 앰플엔
anthropic,openai,r2_main_01095,파파레서피,헤밀르,스킨바리스타,False,스킨바리스타,파파레서피,헤밀르,스킨바리스타,파파레서피,헤밀르,True,True,True,스킨바리스타 > 파파레서피 > 헤밀르 || 스킨바리스타 > 파파레서피 > 헤밀르
anthropic,openai,r2_main_01096,아로마티카,제이준,비알엠유디,False,제이준,아로마티카,비알엠유디,제이준,아로마티카,비알엠유디,True,True,True,제이준 > 아로마티카 > 비알엠유디 || 제이준 > 아로마티카 > 비알엠유디
anthropic,openai,r2_main_01097,에이프릴스킨,편강율,아누아,False,아누아,에이프릴스킨,편강율,편강율,아누아,에이프릴스킨,False,False,True,아누아 > 에이프릴스킨 > 편강율 || 편강율 > 아누아 > 에이프릴스킨
anthropic,openai,r2_main_01098,아크웰,잇츠스킨,언리시아,False,잇츠스킨,아크웰,언리시아,잇츠스킨,아크웰,언리시아,True,True,True,잇츠스킨 > 아크웰 > 언리시아 || 잇츠스킨 > 아크웰 > 언리시아
anthropic,openai,r2_main_01099,션리,빌리프,듀이트리,False,빌리프,듀이트리,션리,빌리프,듀이트리,션리,True,True,True,빌리프 > 듀이트리 > 션리 || 빌리프 > 듀이트리 > 션리
anthropic,openai,r2_main_01100,잇츠스킨,네오팜,라로슈포제,False,네오팜,라로슈포제,잇츠스킨,네오팜,라로슈포제,잇츠스킨,True,True,True,네오팜 > 라로슈포제 > 잇츠스킨 || 네오팜 > 라로슈포제 > 잇츠스킨
anthropic,openai,r2_main_01101,아임프롬,바이오던스,에뛰드,False,바이오던스,아임프롬,에뛰드,아임프롬,바이오던스,에뛰드,False,False,True,바이오던스 > 아임프롬 > 에뛰드 || 아임프롬 > 바이오던스 > 에뛰드
anthropic,openai,r2_main_01102,에이프릴스킨,설화수,테라비코스,False,테라비코스,에이프릴스킨,설화수,테라비코스,에이프릴스킨,설화수,True,True,True,테라비코스 > 에이프릴스킨 > 설화수 || 테라비코스 > 에이프릴스킨 > 설화수
anthropic,openai,r2_main_01103,스킨푸드,스킨푸드,일소,True,스킨푸드,스킨푸드,일소,스킨푸드,스킨푸드,일소,True,True,True,스킨푸드 > 스킨푸드 > 일소 || 스킨푸드 > 스킨푸드 > 일소
anthropic,openai,r2_main_01104,퓨어케이,믹순,에스트라,False,믹순,에스트라,퓨어케이,에스트라,믹순,퓨어케이,False,False,True,믹순 > 에스트라 > 퓨어케이 || 에스트라 > 믹순 > 퓨어케이
anthropic,openai,r2_main_01105,메디필,아이소이,티엘스,False,티엘스,메디필,아이소이,아이소이,티엘스,메디필,False,False,True,티엘스 > 메디필 > 아이소이 || 아이소이 > 티엘스 > 메디필
anthropic,openai,r2_main_01106,피지오겔,아누아,퐁당,False,피지오겔,퐁당,아누아,퐁당,피지오겔,아누아,False,False,True,피지오겔 > 퐁당 > 아누아 || 퐁당 > 피지오겔 > 아누아
anthropic,openai,r2_main_01107,땡큐파머,실크크리스탈,비플레인,False,비플레인,땡큐파머,실크크리스탈,비플레인,땡큐파머,실크크리스탈,True,True,True,비플레인 > 땡큐파머 > 실크크리스탈 || 비플레인 > 땡큐파머 > 실크크리스탈
anthropic,openai,r2_main_01108,은율,제이준,퐁당,False,제이준,은율,퐁당,제이준,은율,퐁당,True,True,True,제이준 > 은율 > 퐁당 || 제이준 > 은율 > 퐁당
anthropic,openai,r2_main_01109,앰플엔,파티온,듀이트리,False,파티온,앰플엔,듀이트리,파티온,듀이트리,앰플엔,True,False,True,파티온 > 앰플엔 > 듀이트리 || 파티온 > 듀이트리 > 앰플엔
anthropic,openai,r2_main_01110,아로마티카,나인위시스,은율,False,나인위시스,아로마티카,은율,나인위시스,은율,아로마티카,True,False,True,나인위시스 > 아로마티카 > 은율 || 나인위시스 > 은율 > 아로마티카
